f1,f2,f3,f4,f5,f6
65318.5205,30.0858348,615266.044,4247450.27,160219.875,11739.6005
64703.6266,1212.43187,505544.603,4856042.1,4133.74909,0.0
64301.3921,30.0877657,408263.188,5541135.89,241405.609,45139.7138
67986.5816,1327.49604,1301955.48,1646832.34,1351.73709,0.0
64018.9416,48.6938886,332995.384,6153232.35,182693.368,20454.0088
67948.5011,127.219373,674081.976,4893046.15,36992.3358,0.479693432
68255.7035,44.1240931,366662.912,8595185.26,187857.973,22856.5763
71604.6057,31.2700196,2029638.84,649296.419,47536.447,0.90145788
67359.3795,76.0753987,285677.224,9106739.87,140180.341,4722.21138
64144.9423,416.088967,366555.321,5872413.12,18739.8849,0.0
70371.355,37.860831,342110.945,10914281.1,236206.6,43308.941
69170.0315,68.8040556,1028892.86,2955598.45,44202.0382,0.768081527
64435.6668,101.217708,443536.878,5276551.95,65500.7212,1.62002885
66647.3935,30.597883,742642.779,3849293.59,131413.97,1446.03266
64654.3124,437.482419,302679.079,6880112.98,22566.4704,0.0
67023.0974,212.901567,995492.241,2567076.4,13878.2777,0.0
67123.4756,188.16146,842335.853,3382328.15,19390.2551,0.0
70998.9809,31.6458476,502279.905,8754515.79,193724.353,25448.7971
65288.2975,449.123187,671330.432,3841893.92,9105.33156,0.0
67616.701,81.6660225,1199943.17,1900393.15,30000.4832,0.200019328
65122.8592,451.399641,626661.95,4089201.25,9757.27352,0.0
67438.4921,129.273263,556486.764,5726728.5,43574.0775,0.742963098
71629.6097,36.3160805,504410.958,9247281.0,169688.272,15498.2249
65996.5548,31.2256203,847119.465,3021519.63,111756.328,3.47025311
65132.6658,550.572843,628631.392,4078919.23,7838.84363,0.0
64191.2773,30.8683555,285677.224,6788896.47,336973.522,89117.3484
65857.7674,41.1431865,563441.965,4886555.56,128687.064,460.899984
68009.0076,33.8116758,341397.338,8778380.16,261518.609,53818.761
66484.034,69.0437071,656189.851,4406897.8,66346.8855,1.65387542
64118.4945,1341.70195,358934.022,5936231.71,5415.30372,0.0
66464.9005,396.562696,288617.196,8339212.96,28246.9627,0.129878509
72065.2222,133.035934,401371.573,11519071.2,63955.7033,1.55822813
66679.4754,94.5249752,368473.123,7403216.47,87566.6442,2.50266577
64542.8417,298.111489,408953.371,5659775.85,23912.9815,0.0
66348.2634,175.554321,444757.887,6286925.46,39544.7846,0.581791385
65045.4258,1245.73438,607366.82,4198569.24,3166.75742,0.0
64611.2516,106.45324,486651.323,4975537.3,56676.6553,1.26706621
67256.5569,38.8887781,495850.832,6257509.72,156542.423,10547.3743
64785.299,39.5130115,487519.191,5048846.78,153877.892,9460.34018
71313.5778,57.1982108,940502.979,4204832.53,60340.5487,1.41362195
67287.3343,131.806427,708785.161,4332448.0,33230.9568,0.329238273
69815.4843,688.415468,1879652.41,714074.891,1544.44933,0.0
65409.1554,200.841107,645453.739,4064113.99,22438.261,0.0
67523.9347,1209.1169,1188083.07,1923403.99,1659.12267,0.0
70075.1425,47.9448587,989558.53,3442020.13,66097.9763,1.64391905
67731.2702,102.761751,353763.414,8373107.05,85267.6725,2.4107069
66354.8839,46.6899504,949243.993,2615058.59,66389.3343,1.65557337
65147.7569,41.3013033,577144.621,4467448.97,124280.326,3.98454045
66873.8999,73.5135706,524952.953,5741195.37,78790.076,2.15160304
64432.2047,1266.33636,392525.172,5764460.6,5440.302,0.0
64457.5813,310.219039,450265.554,5225742.06,20531.8693,0.0
73354.2988,33.3687864,456194.517,11800333.8,204914.665,30295.8895
68162.1105,36.6911991,385933.501,8239949.94,213873.422,33785.4996
64570.7997,135.849269,480358.47,5011485.61,44821.3564,0.792854257
64450.0885,198.425366,388826.364,5811307.19,38048.8154,0.521952617
66911.9492,628.445754,1104508.32,2101762.13,3527.8567,0.0
68425.3855,83.3372107,1510342.05,1193567.55,22870.059,0.0
65172.1578,64.6082014,637679.687,4029932.33,71454.1282,1.85816513
68139.3638,37.2111123,411347.455,7866910.16,198004.381,27106.7097
66744.8806,307.310004,1057558.76,2245612.23,8405.31726,0.0
63882.1021,30.4185859,295776.772,6482139.0,329871.182,85680.9367
66020.1223,302.917984,298104.414,7871307.43,34643.388,0.385735518
65345.275,38.8444011,572110.36,4590044.51,133591.484,2192.04569
65025.8666,37.4553768,524306.862,4842609.28,151049.974,8450.83566
64520.5381,170.336448,408962.016,5647999.42,42189.788,0.687591519
71790.4672,40.2061142,408307.193,11094645.3,189102.809,23569.9264
64570.5189,32.0339764,424862.803,5519394.34,218045.298,35329.4693
66441.2133,38.3835343,867605.583,3038427.85,89049.9649,2.5619986
65329.2366,520.846653,683196.13,3777698.29,7594.94497,0.0
64418.4142,88.9959454,388839.966,5794129.37,85418.0508,2.41672203
72140.1543,49.8438697,1056722.17,3708581.61,61973.5598,1.47894239
65667.8159,200.560915,341825.991,7060286.06,44495.0661,0.779802642
64917.7099,100.96879,573232.644,4403042.72,50631.3647,1.02525459
64883.5486,107.057666,509292.336,4905632.05,54031.1125,1.1612445
64621.7253,50.3310442,441078.772,5391372.98,133462.42,2133.23277
65604.0464,613.693238,737555.782,3525451.17,5889.8322,0.0
64244.0617,178.149316,387016.189,5719341.73,42407.519,0.696300759
65045.4258,1294.92536,607366.82,4198569.24,3017.40462,0.0
64292.8946,299.913779,346940.917,6160214.89,28080.7936,0.123231746
67354.3453,139.703874,1224206.62,1778052.63,16629.3156,0.0
70093.8201,66.35597,527065.893,7710026.06,90477.4166,2.61909666
70853.723,51.3388935,1368451.91,1913576.3,45001.0351,0.800041403
67838.7741,31.4378302,1141797.96,2146464.23,83024.722,2.32098888
65668.307,848.689183,773132.541,3333634.48,3771.72913,0.0
65966.3164,353.629975,827755.069,3116311.77,9508.80244,0.0
63984.762,41.7710579,285944.673,6657048.72,248452.495,48110.5216
65889.7345,798.155609,832979.068,3066265.29,3709.4979,0.0
65081.0933,35.5425291,616859.664,4143468.52,134914.882,2643.93445
69061.2627,605.07285,1679962.37,942484.374,2163.95439,0.0
73208.852,40.5872211,1099298.49,3802467.19,73219.7876,1.9287915
67290.5398,179.634428,455826.009,6730003.52,38817.2521,0.552690083
66300.7493,31.8680728,443983.181,6267734.23,211639.735,32729.4877
68039.2594,33.3759531,562620.708,5990475.44,161307.684,12286.2859
64604.3244,713.053584,484463.6,4991306.66,7868.13516,0.0
66916.0251,41.2132284,740517.956,3960984.61,98293.6884,2.93174754
68273.9312,66.0152527,385533.838,8331612.21,120809.856,3.83239424
68233.0571,89.9071323,1459188.5,1281616.06,21909.9473,0.0
68700.8876,32.9418997,406495.084,8357583.82,226481.814,39112.6829
64681.6933,268.225255,454544.394,5295884.05,23874.9351,0.0
66309.5733,113.038665,446341.201,6247179.64,60353.837,1.41415348
67665.3377,40.9403768,944475.171,2977491.53,77738.2036,2.10952815
65480.1489,1321.29927,717976.202,3605965.83,2394.91906,0.0
68833.6518,266.795243,1540883.85,1175456.15,6812.23371,0.0
64192.9357,69.6041826,308626.451,6524150.76,138020.107,3772.688
66199.8199,1113.63123,871021.283,2953575.52,2495.9165,0.0
67182.4909,1042.96818,1133618.37,2048705.03,1945.16549,0.0
67337.2937,446.951472,285576.151,9089709.92,26584.5408,0.0633816333
67951.2679,111.50235,1205249.79,1942248.4,22143.7267,0.0
67402.2221,38.513659,470541.14,6628151.76,166701.609,14206.6474
71386.3523,41.8702914,469472.455,9607738.16,158498.547,11475.9108
64897.0154,1321.22226,438240.833,5558127.2,4933.06911,0.0
64220.4842,55.1077328,386868.048,5708324.35,138767.346,4026.68874
66076.5753,571.708315,826815.105,3153485.07,5771.07105,0.0
69402.1599,759.27778,1770725.29,830641.95,1451.51692,0.0
68402.055,39.2473568,562620.708,6195398.83,138028.213,3950.09415
64513.3467,224.803369,465204.731,5118047.64,27679.7822,0.107191287
65030.5083,275.769938,603145.567,4223675.32,17120.7815,0.0
65786.7759,47.9870225,461997.381,5791654.99,134901.142,2707.82392
65812.9788,30.2240665,710964.181,3764625.39,138110.346,3811.20559
65377.7957,761.069705,696174.739,3710009.28,4849.61356,0.0
68990.8545,33.3868802,420323.323,8381210.12,216585.426,34965.1219
66338.0491,31.871271,453950.741,6181306.78,207002.662,30779.8227
67326.8273,122.580577,824084.289,3557916.96,30383.7899,0.215351594
66011.352,42.8610467,858895.214,2964303.62,80070.1596,2.20280638
66456.4773,44.2833145,728010.484,3879278.25,92617.2917,2.70469167
66830.983,134.293012,849048.165,3253615.63,26343.6162,0.0537446491
65073.3614,799.944331,535174.813,4772866.18,6528.43188,0.0
66620.3004,30.8970025,386285.95,7138010.77,251257.013,49416.7416
67919.7083,112.219749,342102.125,8695331.84,81193.7089,2.24774836
65088.175,132.338632,618354.685,4135418.35,35588.7297,0.423549186
65799.8554,143.688162,429675.738,6134140.6,49059.0288,0.962361154
65368.3627,508.305593,637560.97,4104759.0,8657.09975,0.0
64534.6752,278.716276,470442.531,5081653.88,21924.1894,0.0
68876.1265,32.7598154,1114787.75,2476871.13,82924.0807,2.31696323
68369.4811,112.369933,1493041.95,1223683.57,16977.1508,0.0
68542.3676,112.369933,1540506.07,1144888.9,16425.3826,0.0
69459.005,36.9315471,382137.712,9354324.43,216095.762,34793.594
65939.3408,153.258602,841374.874,3035726.87,22325.5299,0.0
64755.0713,60.3758862,471418.912,5177755.29,104002.718,3.16010871
64576.7033,403.447899,480054.826,5016879.31,14603.3087,0.0
63846.5023,357.121901,286939.582,6560891.91,28264.9878,0.13059951
64806.1996,30.8655779,451529.768,5385546.41,213079.111,33249.0672
64071.5952,49.3322414,315669.452,6372591.01,190394.366,23698.5115
64987.5682,817.783272,587569.86,4322466.02,5444.75958,0.0
65723.2595,121.435448,603062.146,4504506.47,40657.8899,0.626315594
66398.8427,130.260663,491575.693,5822322.04,47758.0107,0.910320429
68234.4082,598.828163,1459260.62,1281615.77,2640.5796,0.0
71156.6525,82.8082185,1629416.97,1249800.2,23926.4447,0.0
64316.2523,777.292311,412127.53,5511591.14,8522.88504,0.0
70437.5902,35.5776212,652466.061,6399366.78,133425.155,2388.93128
65001.0025,47.8745144,587412.245,4329040.26,105049.693,3.20198771
64713.2636,223.788498,518488.225,4752142.0,24872.9432,0.0
65607.1381,56.5719322,704361.246,3736140.55,74118.9368,1.96475747
64715.3178,30.3304437,439066.359,5457435.34,222959.69,37400.8863
64278.9964,1347.69346,402476.205,5585603.09,4719.72827,0.0
67716.6062,31.2719185,314931.654,8946230.28,305639.916,74262.254
65417.4998,830.179021,579895.933,4558707.53,5963.48674,0.0
66896.55,41.5091622,313876.526,8306494.93,230967.636,40916.8022
65633.1167,37.8532555,349396.149,6945517.57,225951.244,38729.1515
65673.1317,183.825846,502050.81,5345148.12,32649.506,0.305980239
64930.4396,525.311933,536993.652,4695156.48,9952.10955,0.0
68129.9917,602.440985,1405419.14,1393926.05,2862.06043,0.0
65486.3551,237.876517,307439.027,7370566.38,41719.2422,0.668769687
65152.2109,53.5780532,561302.624,4594203.34,98473.6981,2.93894792
64343.1312,47.5065141,419363.574,5456211.96,148552.214,7538.79287
65267.6205,56.2226399,656210.313,3936756.76,79910.3939,2.19641576
64239.6391,1287.03357,300657.496,6643950.38,7318.16692,0.0
65438.4312,186.398719,597987.026,4426023.3,26418.1732,0.0567269299
67219.7672,64.9032825,1130054.33,2068586.07,40046.3261,0.601853043
66321.3119,83.7121393,664516.115,4278475.84,53938.9946,1.15755978
64722.0553,47.1410601,289704.32,7081542.05,218054.557,35370.3155
67354.0095,154.884905,969254.007,2770705.38,20154.3016,0.0
69329.7111,30.000002,403827.77,8900531.59,250616.546,49296.0839
64958.1565,86.2474434,406663.25,5905442.78,84816.9513,2.39267805
65166.024,733.500563,535116.133,4814538.5,7266.11876,0.0
65566.0027,30.0417105,350426.783,6890067.1,283520.061,63485.4674
69126.6825,123.754618,412443.131,8604599.26,63079.6293,1.52318517
68256.0087,31.2719185,609847.459,5629904.33,158919.322,11431.1825
64814.49,254.199597,542041.153,4604337.24,20840.2408,0.0
67556.2066,251.31219,1160330.0,2024612.95,9947.05156,0.0
69380.5915,85.211942,1668437.85,990468.439,20580.4178,0.0
71795.4819,37.9010889,935145.037,4438144.24,89553.7164,2.58214865
68847.3659,47.775102,385178.531,8791984.4,166247.671,14138.2084
65966.5602,1270.96157,793164.38,3309708.59,2447.24204,0.0
66367.68,685.131581,960427.284,2567709.09,3757.10298,0.0
64206.6775,573.151875,295243.043,6686374.58,17195.1689,0.0
69600.1965,30.0036988,537871.806,7227937.75,189133.698,23432.5237
67997.9753,717.580132,1395046.51,1402046.26,2212.4547,0.0
64544.9652,79.707894,410540.148,5645282.22,90414.1201,2.6165648
65509.9547,147.356893,587554.848,4537084.22,34216.3345,0.368653381
66145.7121,35.6075227,654982.02,4279796.82,127850.914,157.858984
64820.9435,32.6729202,419363.574,5703354.48,216894.552,34860.8719
65466.9896,296.286873,422156.294,6026054.66,24307.1325,0.0
65184.6326,30.9549242,451529.768,5577857.16,212900.721,33195.3377
65994.7666,67.0549126,676848.952,4062760.4,65575.4733,1.62301893
65530.9487,651.693168,402508.722,6272712.78,12023.7741,0.0
70043.2044,536.130207,1942381.34,653899.096,2093.99285,0.0
64409.5832,1349.82951,436852.298,5325388.26,4282.42601,0.0
65039.4282,606.238574,604936.64,4214016.48,7350.10699,0.0
65078.8899,78.912661,510677.203,4983264.01,73509.253,1.94037012
66727.5263,124.716925,802658.706,3493458.07,30051.5486,0.202061946
69323.9585,69.5829655,350511.379,9760537.78,127262.789,177.968773
71055.3016,33.3658559,373454.174,11011569.6,245929.862,47428.9592
68898.0298,44.6956359,517036.818,7022406.25,132806.843,2111.69936
63966.5273,1285.45332,314136.247,6327673.68,6623.14756,0.0
65124.5898,635.330939,580881.614,4428971.18,7501.80859,0.0
66711.7569,34.0751483,599427.227,4968163.59,146834.832,7013.13401
64464.7266,144.596231,434876.966,5371113.42,46617.0963,0.864683854
65166.9718,38.5242723,637183.087,4031477.19,120432.123,3.8172849
64450.8722,57.9223268,298618.563,6799428.95,171867.116,15937.0943
65695.0252,49.7494043,489055.872,5478493.26,122763.696,3.91054782
68890.5112,297.577621,1369780.16,1591451.01,7680.40232,0.0
64532.4902,108.0764,355779.172,6202466.27,77094.5696,2.08378278
66631.5694,613.363445,1027652.29,2340839.43,3969.98732,0.0
65281.8079,228.505829,615982.052,4227747.15,20605.3399,0.0
65553.0665,252.651212,595342.284,4493947.88,19651.328,0.0
72607.4777,38.3184713,1027456.18,4075115.95,81720.5944,2.26882378
66870.0241,126.575895,957122.638,2705639.51,24386.1274,0.0
66460.8252,74.811996,291457.116,8294972.25,138667.364,4129.88906
64917.4129,42.1252084,477955.797,5196829.9,147394.424,7142.24252
65706.1644,49.9610956,664028.324,4044722.76,89420.68,2.5768272
66813.1508,32.8278371,384926.14,7283999.2,237654.892,43708.8347
67119.8174,32.2180981,466875.998,6498169.48,200006.622,27879.5561
64945.0164,32.4239664,485332.236,5143702.35,188682.916,22992.3388
64281.9864,639.284532,296039.585,6723897.68,15417.8807,0.0
63986.7264,61.306548,323901.966,6232722.09,149043.36,7715.12239
70184.7859,613.363445,1977791.08,622950.53,1700.09228,0.0
65257.0451,235.803156,663797.148,3881321.76,18240.4875,0.0
66247.8616,148.906577,914183.419,2752113.15,21150.461,0.0
71173.7803,33.5467552,401587.43,10601331.2,228023.607,39900.9861
65489.6275,187.361925,718071.169,3608539.82,21380.3387,0.0
65133.9682,168.693299,434876.966,5714935.81,40633.5317,0.625341267
65382.0427,36.7198439,697184.013,3704958.31,115434.336,3.61737345
66678.1506,344.846677,840460.739,3256129.54,10378.3996,0.0
65402.2549,77.2221007,701942.197,3681303.06,54117.508,1.16470032
63856.8556,101.44231,285435.146,6584406.14,101989.789,3.07959155
64742.2667,401.646866,436779.774,5492898.76,16579.5493,0.0
65713.1628,36.7198439,697177.68,3820504.14,115818.386,3.63273544
66956.0297,36.3755912,466875.998,6400237.91,177214.024,18287.1621
64649.5675,290.361796,335170.343,6499080.91,30521.76,0.220870398
64422.938,111.657064,411513.453,5572328.83,64103.7728,1.56415091
64303.8142,67.7309377,353092.822,6100799.46,123864.406,3.96424147
66487.7239,1319.26961,991726.941,2458823.04,1513.3734,0.0
67278.2041,632.239858,1159391.58,1976320.44,3486.54856,0.0
66269.4352,395.612156,764663.861,3577024.62,9803.5197,0.0
68017.2504,1342.44654,1391630.84,1412926.48,870.244745,0.0
64676.8558,329.881295,492089.341,4958749.99,17632.9261,0.0
65473.8525,32.0857803,433020.55,5916973.75,214590.857,33926.1115
68715.4813,30.0194559,390147.297,8610370.55,258410.669,52541.4834
68250.853,31.6075008,584496.209,5880991.07,164060.532,13281.3029
68504.3259,526.382444,1531705.56,1158462.15,2924.56446,0.0
66257.9282,131.060392,795501.548,3386535.1,28355.5193,0.134220773
63876.5991,773.818105,294805.288,6489793.51,12275.9964,0.0
72573.1306,118.532204,2026753.37,713873.33,14180.9223,0.0
66163.3389,38.2082871,803273.499,3311874.97,96603.4892,2.86413957
66061.0678,133.918987,286548.771,8061721.02,79317.3815,2.17269526
64450.7675,88.2371972,441979.065,5298286.45,75540.5543,2.02162217
67804.2747,33.6529901,417189.057,7549140.51,215130.368,34287.2924
66951.8659,98.1954427,695030.752,4301495.41,44647.3488,0.785893953
63912.3612,182.928274,286919.609,6601304.88,55988.733,1.23954932
66143.4051,92.46214,546829.728,5164845.93,59601.6838,1.38406735
69715.1635,38.0214068,649048.028,6020483.35,124999.263,4.01940692
65300.9817,345.459865,505866.102,5129700.62,16992.213,0.0
64848.9623,173.678968,298765.609,7053268.77,57672.1534,1.30688614
64293.614,704.260239,289224.79,6811440.94,14346.8289,0.0
63862.5364,291.676143,286919.609,6570880.84,34799.7199,0.391988796
63920.8107,386.927023,306605.961,6384011.85,24311.0529,0.0
64955.1262,85.9031838,582254.453,4349526.54,58713.3746,1.34853498
64902.4419,252.895244,293218.993,7157068.68,40545.2991,0.621811965
70942.464,44.2581594,774713.167,5421103.16,92090.3138,2.68361255
69233.6686,48.3994527,616307.735,6095154.39,103767.097,3.15068389
64076.4652,1310.14834,329547.379,6223361.76,6206.73516,0.0
66057.0669,32.7259984,397624.622,6642481.04,229916.536,40410.0529
68178.799,34.0890784,417838.617,7807048.8,212525.038,33212.7955
64011.4806,32.0733815,326823.725,6215364.64,283039.446,63163.8454
65681.4153,119.669883,777292.555,3313616.18,31215.3515,0.248614062
63880.6734,59.3400942,286100.581,6591325.99,174497.882,17010.2956
70065.6318,41.741977,881610.544,4149570.83,84689.4472,2.38757789
67326.5449,34.5137401,1136293.59,2066608.42,75436.1231,2.01744492
64096.9606,840.522747,335024.319,6176060.66,9880.74633,0.0
65071.9194,343.296753,614448.124,4157353.71,13337.5616,0.0
64838.8056,1165.11138,534777.565,4673422.54,4084.61297,0.0
65550.6893,188.770524,442403.422,5862774.01,36153.6934,0.446147737
66506.3988,34.0223655,638149.175,4556865.8,137804.859,3753.28121
72573.1306,38.5863659,2026753.37,713873.33,39836.0354,0.593441417
67480.6248,38.4736773,330700.787,8515733.44,237052.17,43504.3512
65784.8762,138.092346,803282.016,3197633.46,26059.5111,0.0423804456
66479.3922,232.912935,286220.813,8385316.13,46906.1154,0.876244615
64289.9352,54.0192111,289224.79,6809118.17,190137.633,23608.4058
67795.8542,42.2956944,414938.871,7572841.19,172748.758,16467.8733
65832.1419,1348.95046,817608.128,3132608.11,1932.25662,0.0
70701.3186,99.4417848,2118293.16,511774.91,13359.1655,0.0
64428.9394,54.0192111,347440.905,6232982.2,158143.717,11000.445
64957.9885,247.582232,352472.449,6489270.76,34325.4372,0.373017488
67953.731,30.1571568,793489.684,3977016.92,126106.545,5.66566806
69418.3249,60.4591053,1103016.94,2658458.35,46754.7635,0.870190539
66561.6557,99.6045185,1010082.16,2397914.56,28813.2121,0.152528483
